LTKBID,compound_name,SeverityClass,LabelSection,vDILI-Concern,vDILI_Concern_Normalized,Comment,smiles,binary_label
LT02411,Lurasidone hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cl.O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,0
LT03708,Lusutrombopag,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCCCCCOC(C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(C=C(C)C(=O)O)c(Cl)c3)n2)c1OC,0
LT03709,Macimorelin acetate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(=O)O.CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O,0
LT02451,Macitentan,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,New,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,1
LT00024,Mannitol,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,OCC(O)C(O)C(O)C(O)CO,0
LT00640,Maraviroc,3,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,1
LT03558,Maribavir,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O,0
LT01508,Mebanazine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(NN)c1ccccc1,1
LT00308,Mebendazole,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1
LT00781,Mecamylamine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNC1(C)C2CCC(C2)C1(C)C.Cl,0
LT00792,Meclizine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,0
LT00116,Mefenamic acid,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1
LT01514,Mefloquine hydrochloride,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1
LT00117,Meloxicam,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,1
LT01517,Melphalan,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1
LT01908,Memantine hydrochloride,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,1
LT02110,Mepazine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,1
LT00790,Mepenzolate bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],0
LT00713,Meperidine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,0
LT00822,Mepivacaine hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl,1
LT01521,Meprobamate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCCC(C)(COC(N)=O)COC(N)=O,0
LT00003,Mercaptopurine,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,S=c1nc[nH]c2nc[nH]c12,1
LT01525,Meropenem,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,1
LT00414,Mesalamine,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Nc1ccc(O)c(C(=O)O)c1,1
LT02086,Metaproterenol sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,0
LT00841,Metaxalone,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1
LT00119,Metformin hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CN(C)C(=N)N=C(N)N.Cl,1
LT00716,Methamphetamine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNC(C)Cc1ccccc1.Cl,0
LT01532,Methazolamide,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,1
LT00580,Methimazole,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cn1cc[nH]c1=S,1
LT01468,Methionine,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CSCCC(N)C(=O)O,0
LT00026,Methotrexate sodium,3,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],1
LT01537,Methoxsalen,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1c2occc2cc2ccc(=O)oc12,1
LT01547,Methscopolamine bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-],0
LT00787,Methsuximide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CN1C(=O)CC(C)(c2ccccc2)C1=O,0
LT00121,Methyldopa,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,1
LT02074,Methylergonovine maleate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1.O=C(O)C=CC(=O)O,0
LT00570,Methylnaltrexone bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.[Br-],0
LT01545,Methylphenidate hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,1
LT00478,Methylprednisolone,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,1
LT00222,Methyltestosterone,2,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,1
LT02072,Methysergide maleate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1.O=C(O)C=CC(=O)O,0
LT01549,Metoclopramide hydrochloride,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,1
LT00309,Metoprolol tartrate,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,1
LT00584,Metronidazole,3,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1ncc([N+](=O)[O-])n1CCO,1
LT00838,Metyrapone,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)(C(=O)c1cccnc1)c1cccnc1,0
LT00895,Metyrosine,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(N)(Cc1ccc(O)cc1)C(=O)O,0
LT01553,Mexiletine hydrochloride,3,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1cccc(C)c1OCC(C)N.Cl,1
LT01187,Micafungin sodium,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1.[Na+],1
LT01557,Midazolam hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,0
LT01558,Midodrine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,0
LT00184,Mifepristone,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,1
LT03712,Migalastat hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cl.OCC1NCC(O)C(O)C1O,0
LT00992,Miglitol,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,OCCN1CC(O)C(O)C(O)C1CO,0
LT01126,Miglustat,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCCCN1CC(O)C(O)C(O)C1CO,0
LT01263,Milnacipran hydrochloride,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,1
LT00416,Minocycline hydrochloride,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O.Cl,1
LT00587,Minoxidil,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,N=c1nc(N2CCCCC2)cc(N)n1O,0
LT01560,Mirtazapine,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1
LT00588,Mitomycin,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,1
LT01564,Mitotane,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0
LT01565,Mitoxantrone hydrochloride,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1
LT00950,Mivacurium chloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2.[Cl-].[Cl-],0
LT00589,Modafinil,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1
LT02007,Montelukast sodium,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)[O-])CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1.[Na+],1
LT00905,Morphine sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.O=S(=O)(O)O,0
LT02008,Moxifloxacin hydrochloride,8,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,1
LT01574,Moxisylyte,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,1
LT01288,Mycophenolate mofetil,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1
LT00910,Nabilone,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,0
LT01583,Nafcillin sodium,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],1
LT01586,Nalbuphine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cl.Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,0
LT03716,Naldemedine tosylate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)(NC(=O)C1=C(O)C2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)C3(O)C1)c1nc(-c2ccccc2)no1.Cc1ccc(S(=O)(=O)O)cc1,0
LT03717,Naloxegol oxalate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5.O=C(O)C(=O)O,0
LT00592,Naloxone hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.Cl,0
LT02121,Nandrolone phenpropionate,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1,1
LT00593,Naproxen,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1ccc2cc(C(C)C(=O)O)ccc2c1,1
LT00124,Nefazodone hydrochloride,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,1
LT01233,Nelarabine,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,1
LT01012,Nelfinavir mesylate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,1
LT00595,Neomycin sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,0
LT00465,Nesiritide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(C)C1NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C2CCCN2C(=O)C(N)CO)C(C)C)CSSCC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2c[nH]cn2)C(=O)O)C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC1=O,0
LT00260,Nevirapine,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1
LT00312,Niacin,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C(O)c1cccnc1,1
LT01594,Nialamide,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1
LT00313,Nifedipine,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1
LT02164,Nifurtimox,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,0
LT00607,Nilotinib hydrochloride,4,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Revised,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl,1
LT01600,Nilutamide,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1
LT00314,Nimesulide,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,1
LT03718,Nintedanib esylate,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,New,CCS(=O)(=O)O.COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,1
LT01602,Niperotidine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN(C)Cc1ccc(CSCCNC(=C[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1,1
LT01184,Nitazoxanide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0
LT01854,Nitrefazole,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1
LT00125,Nitrofurantoin,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,1
LT01608,Nitroglycerin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],0
LT00315,Nizatidine,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1
LT01611,Nomifensine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1
LT00738,Norepinephrine bitartrate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,NCC(O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,0
LT02269,Norethindrone acetate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0
LT01614,Norfloxacin,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
LT01615,Nortriptyline hydrochloride,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,1
LT00602,Nystatin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0
LT03603,Obeticholic acid,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,New,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,1
LT01618,Octreotide acetate,2,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)O.CC(=O)O.CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,1
LT01620,Ofloxacin,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
LT00259,Olanzapine,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1
LT03722,Olaparib,0,No match,vLess-DILI-concern,vLess-DILI-concern,New,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,1
LT01102,Olmesartan medoxomil,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Revised,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1
LT00126,Olsalazine sodium,8,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C(O)c1cc(N=Nc2ccc([O-])c(C(=O)O)c2)ccc1[O-].[Na+].[Na+],1
LT00206,Omeprazole,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1
LT01619,Ondansetron hydrochloride,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl,1
LT03725,Opicapone,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0
LT02216,Orlistat,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,1
LT02085,Orphenadrine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,0
LT02210,Oseltamivir phosphate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Revised,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,1
LT03727,Osimertinib mesylate,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,New,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,1
LT02880,Ospemifene,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,0
LT01624,Oxacillin sodium,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+],1
LT01181,Oxaliplatin,4,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C(O)C(=O)O.[NH-]C1CCCCC1[NH-].[Pt+2],1
LT00845,Oxandrolone,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1
LT00429,Oxaprozin,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1
LT01056,Oxcarbazepine,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1
LT02084,Oxybutynin chloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,1
LT00979,Oxycodone hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314.Cl,1
LT00235,Oxymetholone,7,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1
LT00808,Oxymorphone hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.Cl,0
LT00690,Oxyphenisatin,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,1
LT00827,Oxytocin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,0
LT00430,Paclitaxel,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1
LT03729,Pafolacianine sodium,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2Oc2ccc(CC(NC(=O)c3ccc(NCc4cnc5nc(N)[nH]c(=O)c5n4)cc3)C(=O)[O-])cc2)N(CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+],0
LT03594,Palbociclib,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,New,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1
LT01252,Paliperidone,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1
LT02055,Pamabrom,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)(N)CO.Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0
